Ano Censo,Número de Cursos,Nome Região,Nome UF,Nome Localização,Nome Município,Nome Curso,Sigla UF,Sigla Região
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,CURSO SUPERIOR DE TECNOLOGIA EM MATERIAIS - CAMPUS NATAL-CENTRAL,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,CURSO SUPERIOR DE TECNOLOGIA EM MULTIMIDIA DIGITAL,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,CURSO SUPERIOR DE TECNOLOGIA EM NEGOCIOS IMOBILIARIOS,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,CURSO SUPERIOR DE TECNOLOGIA EM NEGOCIOS IMOBILIARIOS,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,CURSO SUPERIOR DE TECNOLOGIA EM NEGOCIOS IMOBILIARIOS EIXOTECNOLOGICO GESTAO E NEGOCIOS,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,CURSO SUPERIOR DE TECNOLOGIA EM PETROLEO E GAS,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,CURSO SUPERIOR DE TECNOLOGIA EM PETROLEO E GAS EIXO TECNOLOGICO PRODUCAO INDUSTRIAL,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,CURSO SUPERIOR DE TECNOLOGIA EM PROCESSAMENTO EM GESTAO DE RECURSOS HUMANOS,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,CURSO SUPERIOR DE TECNOLOGIA EM PROCESSOS GERENCIAIS,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,CURSO SUPERIOR DE TECNOLOGIA EM PROCESSOS GERENCIAIS,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,CURSO SUPERIOR DE TECNOLOGIA EM PROCESSOS GERENCIAIS,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,CURSO SUPERIOR DE TECNOLOGIA EM PROCESSOS GERENCIAISAGRUPAMENTO DE AREAS PROFISSIONAIS COMERCIO E GESTAOED,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,CURSO SUPERIOR DE TECNOLOGIA EM RECURSOS HUMANOS,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,CURSO SUPERIOR DE TECNOLOGIA EM REDES DE COMPUTADORES - CAMPUS NATAL-CENTRAL,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,CURSO SUPERIOR DE TECNOLOGIA EM REDES DE COMPUTADORES AGRUPAMENTO DE AREAS PROFISSIONAIS INFORMATICA E TELECOMUNICACOES,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,CURSO SUPERIOR DE TECNOLOGIA EM REDES DE COMPUTADORES EIXO TECNOLOGICO INFORMACAO E COMUNICACAO,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,CURSO SUPERIOR DE TECNOLOGIA EM SECRETARIADO,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,CURSO SUPERIOR DE TECNOLOGIA EM SECRETARIADO MODALIDADE A DISTANCIA,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,CURSO SUPERIOR DE TECNOLOGIA EM SEGURANCA DA INFORMACAO,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,CURSO SUPERIOR DE TECNOLOGIA EM SEGURANCA E ORDEM PUBLICA,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,CURSO SUPERIOR DE TECNOLOGIA EM SEGURANCA NO TRABALHO,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,CURSO SUPERIOR DE TECNOLOGIA EM SISTEMAS PARA INTERNET AGRUPAMENTO DE AREAS PROFISSIONAIS INFORMATICA E TELECOMUNICACOES,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,CURSO SUPERIOR DE TECNOLOGIA EM WEB DESIGN E PROGRAMACAO,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,DANCA NATAL,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,DESIGN,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,DIREITO,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,DIREITO,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,DIREITO,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,DIREITO,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,DIREITO,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,DIREITO,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,DIREITO,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,DIREITO,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,DIREITO,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,DIREITO NATAL,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ECOLOGIA NATAL,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,EDUCACAO ARTISTICA NATAL ARTES CENICAS,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,EDUCACAO ARTISTICA NATAL ARTES PLASTICAS,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,EDUCACAO ARTISTICA NATAL MUSICA,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,EDUCACAO FISICA,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,EDUCACAO FISICA - EDUCACAO FISICA,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,EDUCACAO FISICA NATAL,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ENFERMAGEM,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ENFERMAGEM,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ENFERMAGEM,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ENFERMAGEM,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ENFERMAGEM NATAL,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ENGENHARIA CIVIL,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ENGENHARIA CIVIL NATAL,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ENGENHARIA DE ALIMENTOS NATAL,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ENGENHARIA DE COMPUTACAO,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ENGENHARIA DE COMPUTACAO NATAL AUTOMACAO INDUSTRIAL,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ENGENHARIA DE COMPUTACAO NATAL SISTEMAS E COMPUTACAO,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ENGENHARIA DE MATERIAIS NATAL,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ENGENHARIA DE PRODUCAO NATAL,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ENGENHARIA ELETRICA NATAL,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ENGENHARIA MECANICA NATAL,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ENGENHARIA QUIMICA NATAL,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ENGENHARIA TEXTIL NATAL,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ESTATISTICA NATAL,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,FARMACIA,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,FARMACIA NATAL,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,FARMACIA NATAL BIOQUIMICO E ANALISTA CLINICO,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,FILOSOFIA,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,FILOSOFIA A DISTANCIA,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,FILOSOFIA NATAL,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,FISICA NATAL,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,FISIOTERAPIA,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,FISIOTERAPIA,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,FISIOTERAPIA,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,FISIOTERAPIA NATAL,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,FONOAUDIOLOGIA,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,FONOAUDIOLOGIA NATAL,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GEOFISICA NATAL,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GEOGRAFIA NATAL,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GEOLOGIA NATAL,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTAO DE PEQUENAS E MEDIAS EMPRESAS,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTAO DE PEQUENAS E MEDIAS EMPRESAS,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTAO DE PEQUENAS E MEDIAS EMPRESAS,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTAO DE POLITICAS PUBLICAS NATAL,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTAO DE RECURSOS HUMANOS,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTAO DE RECURSOS HUMANOS,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTAO DE RECURSOS HUMANOS,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTAO EM MARKETING,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTAO EM MARKETING,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTAO EM MARKETING,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTAO EM SISTEMA DE INFORMACAO,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTAO EM SISTEMA DE INFORMACAO,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTAO EM SISTEMA DE INFORMACAO,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTAO EM SISTEMAS E SERVICOS DE SAUDE NATAL,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,HISTORIA,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,HISTORIA NATAL,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,LETRAS,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,LETRAS,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,LETRAS,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,LETRAS  EAD,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,LETRAS - LINGUA PORTUGUESA E RESPECTIVAS LITERATURAS,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,LETRAS - PORTUGUES E LITERATURAS DA LINGUA PORTUGUESA,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,LETRAS - PORTUGUES-INGLES E RESPECTIVAS LITERATURAS,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,LETRAS - PORTUGUES-LITERATURA,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,LETRAS EAD - PORTUGUES LITERATURA,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,LETRAS HABILITACAO PORTUGUES E ESPANHOLEAD,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,LETRAS HABILITACAO PORTUGUES E INGLESEAD,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,LETRAS LIBRAS LINGUA BRASILEIRA DE SINAIS,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,LETRAS LINGUA BRASILEIRA DE SINAIS,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,LETRAS NATAL LINGUA ESPANHOLA E LITERATURAS,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,LETRAS NATAL LINGUA FRANCESA E LITERATURAS,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,LETRAS NATAL LINGUA INGLESA E LITERATURAS,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,LETRAS NATAL LINGUA PORTUGUESA E LITERATURAS,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,LICENCIATURA EM ESPANHOL - CAMPUS NATAL-CENTRAL,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,LICENCIATURA EM FISICA - CAMPUS NATAL-CENTRAL,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,LICENCIATURA EM GEOGRAFIA - CAMPUS NATAL-CENTRAL,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,MATEMATICA,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,MATEMATICA,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,MATEMATICA,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,MATEMATICA,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,MATEMATICA  EAD,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,MATEMATICA NATAL,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,MEDICINA,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,MEDICINA NATAL,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,MUSICA NATAL,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,MUSICA NATAL CANTO,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,MUSICA NATAL INSTRUMENTO,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,NORMAL SUPERIOR - FORMACAO DE PROFESSOR DE EDUCACAO INFANTIL E SERIES INICIAIS DO ENSINO FUNDAMENTAL,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,NUTRICAO,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,NUTRICAO,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,NUTRICAO NATAL,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ODONTOLOGIA,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ODONTOLOGIA NATAL,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,PEDAGOGIA,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,PEDAGOGIA,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,PEDAGOGIA,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,PEDAGOGIA,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,PEDAGOGIA,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,PEDAGOGIA,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,PEDAGOGIA,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,PEDAGOGIA,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,PEDAGOGIA,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,PEDAGOGIA,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,PEDAGOGIA,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,PEDAGOGIA  EAD,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,PEDAGOGIA - GESTAO EDUCACIONAL,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,PEDAGOGIA - MAGISTERIO PARA A EDUCACAO BASICA E GESTAO EM EDUCACAO,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,PEDAGOGIA EAD,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,PEDAGOGIA LICENCIATURA,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,PEDAGOGIA NATAL,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,PEDAGOGIAEAD,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,PEDAGOGIAEAD,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,PEDAGOGIAEAD,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,PSICOLOGIA,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,PSICOLOGIA - FORMACAO DE PSICOLOGO,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,PSICOLOGIA FORMACAO DE PSICOLOGO,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,PSICOLOGIA NATAL,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,QUIMICA DO PETROLEO NATAL,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,QUIMICA NATAL,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,RELACOES INTERNACIONAIS,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,SECRETARIADO EXECUTIVO,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,SERVICO SOCIAL,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,SERVICO SOCIAL,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,SERVICO SOCIAL,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,SERVICO SOCIAL,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,SERVICO SOCIAL,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,SERVICO SOCIAL,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,SERVICO SOCIAL,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,SERVICO SOCIAL,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,SERVICO SOCIAL  EAD,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,SERVICO SOCIAL - EAD,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,SERVICO SOCIAL NATAL,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,SISTEMAS DE INFORMACAO,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,SISTEMAS DE INFORMACAO,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,SISTEMAS DE INFORMACAO,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,TEATRO NATAL,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,TECNOLOGIA EM GESTAO FINANCEIRA,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,TECNOLOGIA EM GESTAO FINANCEIRA,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,TECNOLOGIA EM GESTAO FINANCEIRA,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,TECNOLOGIA EM PRODUCAO CULTURAL - CAMPUS NATAL-CENTRAL,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,TERAPIA OCUPACIONAL,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,TURISMO,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,TURISMO,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,TURISMO,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,TURISMO,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,TURISMO,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,TURISMO,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,TURISMO NATAL,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,TURISMO NATAL GESTAO DA ANIMACAO TURISTICA,RN,NE
2009,,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,TURISMO NATAL GESTAO HOTELEIRA,RN,NE
