Ano Censo,Número de Matrículas,Nome Região,Nome UF,Nome Localização,Nome Município,Nome Curso,Nome Curso,Sigla UF,Sigla Região
2013,224,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ADMINISTRAÇÃO,ADMINISTRAÇÃO,RN,NE
2013,450,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ADMINISTRAÇÃO,ADMINISTRAÇÃO,RN,NE
2013,442,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ADMINISTRAÇÃO,ADMINISTRAÇÃO,RN,NE
2013,4,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ADMINISTRAÇÃO,ADMINISTRAÇÃO,RN,NE
2013,7,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ADMINISTRAÇÃO,ADMINISTRAÇÃO,RN,NE
2013,2,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ADMINISTRAÇÃO,ADMINISTRAÇÃO,RN,NE
2013,59,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ADMINISTRAÇÃO,ADMINISTRAÇÃO,RN,NE
2013,450,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ADMINISTRAÇÃO,ADMINISTRAÇÃO,RN,NE
2013,5,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ADMINISTRAÇÃO,ADMINISTRAÇÃO,RN,NE
2013,4,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ADMINISTRAÇÃO,ADMINISTRAÇÃO,RN,NE
2013,3,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ADMINISTRAÇÃO,ADMINISTRAÇÃO,RN,NE
2013,6,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ADMINISTRAÇÃO,ADMINISTRAÇÃO,RN,NE
2013,2,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ADMINISTRAÇÃO,ADMINISTRAÇÃO,RN,NE
2013,166,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ADMINISTRAÇÃO,ADMINISTRAÇÃO,RN,NE
2013,545,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ADMINISTRAÇÃO,ADMINISTRAÇÃO,RN,NE
2013,17,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ADMINISTRAÇÃO,ADMINISTRAÇÃO,RN,NE
2013,27,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ADMINISTRAÇÃO,ADMINISTRAÇÃO,RN,NE
2013,25,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ADMINISTRAÇÃO,ADMINISTRAÇÃO,RN,NE
2013,22,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ADMINISTRAÇÃO,ADMINISTRAÇÃO,RN,NE
2013,333,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ADMINISTRAÇÃO,ADMINISTRAÇÃO,RN,NE
2013,26,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ADMINISTRAÇÃO,ADMINISTRAÇÃO,RN,NE
2013,2995,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ADMINISTRAÇÃO,ADMINISTRAÇÃO,RN,NE
2013,1184,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ADMINISTRAÇÃO,ADMINISTRAÇÃO,RN,NE
2013,23,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ADMINISTRAÇÃO,ADMINISTRAÇÃO,RN,NE
2013,277,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ADMINISTRAÇÃO,ADMINISTRAÇÃO,RN,NE
2013,250,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ADMINISTRAÇÃO,ADMINISTRAÇÃO,RN,NE
2013,42,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ADMINISTRAÇÃO PÚBLICA,ADMINISTRAÇÃO PÚBLICA,RN,NE
2013,77,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ANÁLISE E DESENVOLVIMENTO DE SISTEMAS,ANÁLISE E DESENVOLVIMENTO DE SISTEMAS,RN,NE
2013,74,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ANÁLISE E DESENVOLVIMENTO DE SISTEMAS,ANÁLISE E DESENVOLVIMENTO DE SISTEMAS,RN,NE
2013,217,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ANÁLISE E DESENVOLVIMENTO DE SISTEMAS,ANÁLISE E DESENVOLVIMENTO DE SISTEMAS,RN,NE
2013,238,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ARQUITETURA E URBANISMO,ARQUITETURA E URBANISMO,RN,NE
2013,755,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ARQUITETURA E URBANISMO,ARQUITETURA E URBANISMO,RN,NE
2013,66,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ARQUITETURA E URBANISMO,ARQUITETURA E URBANISMO,RN,NE
2013,128,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ARTES VISUAIS,ARTES VISUAIS,RN,NE
2013,4,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,BANCO DE DADOS,BANCO DE DADOS,RN,NE
2013,170,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,BIBLIOTECONOMIA,BIBLIOTECONOMIA,RN,NE
2013,94,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,BIOMEDICINA,BIOMEDICINA,RN,NE
2013,170,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,BIOMEDICINA,BIOMEDICINA,RN,NE
2013,119,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,BIOMEDICINA,BIOMEDICINA,RN,NE
2013,32,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,CINEMA E AUDIOVISUAL,CINEMA E AUDIOVISUAL,RN,NE
2013,156,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,CIÊNCIA DA COMPUTAÇÃO,CIÊNCIA DA COMPUTAÇÃO,RN,NE
2013,1,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,CIÊNCIA DA COMPUTAÇÃO,CIÊNCIA DA COMPUTAÇÃO,RN,NE
2013,119,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,CIÊNCIA DA COMPUTAÇÃO,CIÊNCIA DA COMPUTAÇÃO,RN,NE
2013,3065,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,CIÊNCIA E TECNOLOGIA,CIÊNCIA E TECNOLOGIA,RN,NE
2013,5,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,CIÊNCIAS AERONÁUTICAS,CIÊNCIAS AERONÁUTICAS,RN,NE
2013,81,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,CIÊNCIAS ATUARIAIS,CIÊNCIAS ATUARIAIS,RN,NE
2013,315,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,RN,NE
2013,167,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,RN,NE
2013,88,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,RN,NE
2013,109,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,RN,NE
2013,295,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,RN,NE
2013,280,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,CIÊNCIAS BIOLÓGICAS,CIÊNCIAS BIOLÓGICAS,RN,NE
2013,793,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,CIÊNCIAS CONTÁBEIS,CIÊNCIAS CONTÁBEIS,RN,NE
2013,277,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,CIÊNCIAS CONTÁBEIS,CIÊNCIAS CONTÁBEIS,RN,NE
2013,246,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,CIÊNCIAS CONTÁBEIS,CIÊNCIAS CONTÁBEIS,RN,NE
2013,8,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,CIÊNCIAS CONTÁBEIS,CIÊNCIAS CONTÁBEIS,RN,NE
2013,4,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,CIÊNCIAS CONTÁBEIS,CIÊNCIAS CONTÁBEIS,RN,NE
2013,310,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,CIÊNCIAS CONTÁBEIS,CIÊNCIAS CONTÁBEIS,RN,NE
2013,33,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,CIÊNCIAS CONTÁBEIS,CIÊNCIAS CONTÁBEIS,RN,NE
2013,1,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,CIÊNCIAS CONTÁBEIS,CIÊNCIAS CONTÁBEIS,RN,NE
2013,3,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,CIÊNCIAS CONTÁBEIS,CIÊNCIAS CONTÁBEIS,RN,NE
2013,343,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,CIÊNCIAS CONTÁBEIS,CIÊNCIAS CONTÁBEIS,RN,NE
2013,433,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,CIÊNCIAS CONTÁBEIS,CIÊNCIAS CONTÁBEIS,RN,NE
2013,1368,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,CIÊNCIAS CONTÁBEIS,CIÊNCIAS CONTÁBEIS,RN,NE
2013,278,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,CIÊNCIAS CONTÁBEIS,CIÊNCIAS CONTÁBEIS,RN,NE
2013,33,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,CIÊNCIAS CONTÁBEIS,CIÊNCIAS CONTÁBEIS,RN,NE
2013,302,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,CIÊNCIAS CONTÁBEIS,CIÊNCIAS CONTÁBEIS,RN,NE
2013,561,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,CIÊNCIAS CONTÁBEIS,CIÊNCIAS CONTÁBEIS,RN,NE
2013,146,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,CIÊNCIAS DA RELIGIÃO,CIÊNCIAS DA RELIGIÃO,RN,NE
2013,4,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,CIÊNCIAS ECONÔMICAS,CIÊNCIAS ECONÔMICAS,RN,NE
2013,325,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,CIÊNCIAS ECONÔMICAS,CIÊNCIAS ECONÔMICAS,RN,NE
2013,226,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,CIÊNCIAS SOCIAIS,CIÊNCIAS SOCIAIS,RN,NE
2013,177,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,CIÊNCIAS SOCIAIS,CIÊNCIAS SOCIAIS,RN,NE
2013,1,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,CIÊNCIAS SOCIAIS - POLÍTICA E SOCIOLOGIA,CIÊNCIAS SOCIAIS - POLÍTICA E SOCIOLOGIA,RN,NE
2013,479,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,COMUNICAÇÃO SOCIAL - JORNALISMO,COMUNICAÇÃO SOCIAL - JORNALISMO,RN,NE
2013,235,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,COMUNICAÇÃO SOCIAL - PUBLICIDADE E PROPAGANDA,COMUNICAÇÃO SOCIAL - PUBLICIDADE E PROPAGANDA,RN,NE
2013,369,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,COMUNICAÇÃO SOCIAL - PUBLICIDADE E PROPAGANDA,COMUNICAÇÃO SOCIAL - PUBLICIDADE E PROPAGANDA,RN,NE
2013,338,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,COMUNICAÇÃO SOCIAL - PUBLICIDADE E PROPAGANDA,COMUNICAÇÃO SOCIAL - PUBLICIDADE E PROPAGANDA,RN,NE
2013,313,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,COMUNICAÇÃO SOCIAL - RADIALISMO,COMUNICAÇÃO SOCIAL - RADIALISMO,RN,NE
2013,115,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,COMÉRCIO EXTERIOR,COMÉRCIO EXTERIOR,RN,NE
2013,2,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,COMÉRCIO EXTERIOR,COMÉRCIO EXTERIOR,RN,NE
2013,7,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,COMÉRCIO EXTERIOR,COMÉRCIO EXTERIOR,RN,NE
2013,26,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,COMÉRCIO EXTERIOR,COMÉRCIO EXTERIOR,RN,NE
2013,176,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,CONSTRUÇÃO DE EDIFÍCIOS,CONSTRUÇÃO DE EDIFÍCIOS,RN,NE
2013,118,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,DANÇA,DANÇA,RN,NE
2013,184,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,DESIGN,DESIGN,RN,NE
2013,451,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,DESIGN DE INTERIORES,DESIGN DE INTERIORES,RN,NE
2013,421,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,DESIGN GRÁFICO,DESIGN GRÁFICO,RN,NE
2013,793,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,DIREITO,DIREITO,RN,NE
2013,519,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,DIREITO,DIREITO,RN,NE
2013,62,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,DIREITO,DIREITO,RN,NE
2013,544,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,DIREITO,DIREITO,RN,NE
2013,3778,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,DIREITO,DIREITO,RN,NE
2013,581,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,DIREITO,DIREITO,RN,NE
2013,249,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,DIREITO,DIREITO,RN,NE
2013,732,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,DIREITO,DIREITO,RN,NE
2013,182,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,DIREITO,DIREITO,RN,NE
2013,406,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,DIREITO,DIREITO,RN,NE
2013,1490,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,DIREITO,DIREITO,RN,NE
2013,255,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ECOLOGIA,ECOLOGIA,RN,NE
2013,233,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,EDUCAÇÃO FÍSICA,EDUCAÇÃO FÍSICA,RN,NE
2013,318,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,EDUCAÇÃO FÍSICA,EDUCAÇÃO FÍSICA,RN,NE
2013,51,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,EDUCAÇÃO FÍSICA,EDUCAÇÃO FÍSICA,RN,NE
2013,756,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,EDUCAÇÃO FÍSICA,EDUCAÇÃO FÍSICA,RN,NE
2013,378,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,EDUCAÇÃO FÍSICA,EDUCAÇÃO FÍSICA,RN,NE
2013,231,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,EDUCAÇÃO FÍSICA,EDUCAÇÃO FÍSICA,RN,NE
2013,214,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,EDUCAÇÃO FÍSICA,EDUCAÇÃO FÍSICA,RN,NE
2013,301,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,EDUCAÇÃO FÍSICA,EDUCAÇÃO FÍSICA,RN,NE
2013,130,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,EDUCAÇÃO FÍSICA,EDUCAÇÃO FÍSICA,RN,NE
2013,174,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,EDUCAÇÃO FÍSICA,EDUCAÇÃO FÍSICA,RN,NE
2013,444,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ENFERMAGEM,ENFERMAGEM,RN,NE
2013,504,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ENFERMAGEM,ENFERMAGEM,RN,NE
2013,1,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ENFERMAGEM,ENFERMAGEM,RN,NE
2013,20,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ENFERMAGEM,ENFERMAGEM,RN,NE
2013,1826,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ENFERMAGEM,ENFERMAGEM,RN,NE
2013,350,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ENFERMAGEM,ENFERMAGEM,RN,NE
2013,327,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ENFERMAGEM,ENFERMAGEM,RN,NE
2013,973,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ENFERMAGEM,ENFERMAGEM,RN,NE
2013,26,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ENGENHARIA AMBIENTAL,ENGENHARIA AMBIENTAL,RN,NE
2013,35,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ENGENHARIA AMBIENTAL E SANITÁRIA,ENGENHARIA AMBIENTAL E SANITÁRIA,RN,NE
2013,7,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ENGENHARIA BIOMÉDICA,ENGENHARIA BIOMÉDICA,RN,NE
2013,2747,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ENGENHARIA CIVIL,ENGENHARIA CIVIL,RN,NE
